1.076509 0.582304 0.423154 0.341481 0.299351 0.268480 0.251738 0.237237 0.228916 0.224144 0.217526 0.132665 
1.074846 0.582793 0.424157 0.341598 0.298154 0.271209 0.249182 0.237320 0.230771 0.220864 0.219319 0.132614 
1.077293 0.582509 0.422143 0.344236 0.300148 0.268756 0.250411 0.237870 0.228280 0.223717 0.217058 0.132804 
1.055575 0.583923 0.414050 0.353268 0.292033 0.269998 0.262015 0.225603 0.237803 0.217777 0.219990 0.130761 
0.939502 0.665456 0.286332 0.437039 0.217977 0.369081 0.168461 0.319431 0.201683 0.260747 0.156612 0.149518 
0.999451 0.536248 0.379649 0.431507 0.251117 0.354239 0.231780 0.135738 0.202151 0.305865 0.209965 0.115232 
1.933299 -0.300203 1.427946 1.008052 -0.205273 0.136046 0.082755 -0.103577 0.036885 0.041849 -0.203343 -0.056761 
0.975389 0.208494 0.717168 1.023117 -0.043866 0.036031 -0.085552 -0.014068 0.082708 -0.138305 -0.164964 -0.014871 
0.949323 0.154383 0.575588 1.055333 -0.012709 -0.023659 -0.018990 -0.066443 0.045752 -0.135940 -0.162771 -0.093606 
1.495770 -0.000434 0.708070 0.748290 0.231602 0.007447 0.100252 -0.432693 -0.024720 0.033690 -0.058578 -0.175029 
2.635202 -0.586140 0.773100 0.104686 -0.010450 0.342789 0.045079 -0.109805 -0.150544 -0.142628 0.108624 0.069665 
3.212447 0.150614 0.110544 0.233207 -0.341919 -0.047024 0.303084 0.012281 -0.309587 -0.098573 0.072125 -0.021361 
3.227060 1.008393 0.214043 -0.119515 -0.472805 -0.165382 0.323610 0.106199 0.021085 0.083219 0.027459 -0.103104 
2.939183 1.306243 0.138338 -0.405916 -0.363911 -0.061609 0.134623 0.116178 0.065108 0.063193 -0.030712 0.003984 
2.480447 1.354448 0.531387 -0.033905 -0.126487 -0.050184 0.086639 0.153999 0.115166 0.128442 0.074728 0.043606 
1.360753 0.747959 0.456715 0.279363 0.195808 0.191158 0.223638 0.247044 0.235960 0.197510 0.169604 0.128571 
1.081649 0.586526 0.424317 0.346212 0.295108 0.271895 0.250680 0.235539 0.229784 0.220991 0.215727 0.133311 
1.079256 0.584035 0.424373 0.343453 0.296720 0.269794 0.251014 0.236259 0.226878 0.223241 0.219021 0.132929 
1.076649 0.578506 0.425160 0.342788 0.295289 0.270388 0.250930 0.237855 0.231735 0.222399 0.217396 0.132527 
1.078058 0.582531 0.422776 0.343757 0.298274 0.269465 0.250531 0.236292 0.230669 0.222317 0.218291 0.132843 
1.075643 0.580121 0.422288 0.345756 0.298606 0.267016 0.251373 0.239763 0.228193 0.220224 0.220577 0.132562 
1.075412 0.580874 0.421257 0.346795 0.298669 0.267561 0.250962 0.238610 0.230453 0.222309 0.217177 0.132615 
0.989097 0.576554 0.482916 0.292891 0.316274 0.278438 0.196449 0.247884 0.230090 0.165365 0.257790 0.118010 
0.945805 0.595998 0.455900 0.313167 0.261045 0.262109 0.201898 0.252301 0.181326 0.272032 0.237620 0.114126 
1.043344 0.599847 0.443134 0.317290 0.364034 0.186072 0.263268 0.164925 0.235135 0.221880 0.215605 0.131062 
1.076872 0.570361 0.460226 0.334999 0.170570 0.252928 0.160087 0.097223 0.289829 0.312873 0.253454 0.131344 
1.315165 0.682326 0.533503 0.712823 0.253769 0.178081 0.186556 0.101845 0.033028 0.121616 0.070457 0.040340 
0.864177 0.733223 0.351749 0.809293 0.239258 0.242800 0.147110 0.075849 0.006743 0.251286 0.115983 0.046071 
0.756993 0.123127 0.755881 0.858866 0.186929 0.126705 0.260994 -0.220464 0.194569 0.052466 -0.055450 -0.100425 
1.034776 0.132029 0.738606 0.715775 -0.055867 0.085640 -0.092147 -0.033708 -0.012521 0.088713 -0.276866 -0.105310 
1.211289 0.191090 0.693195 0.740375 -0.048048 0.029555 -0.184513 -0.174868 -0.006021 0.045492 -0.290385 -0.149015 
0.737613 -0.051950 0.438619 0.695222 0.029871 -0.152315 -0.168443 -0.262376 -0.022698 -0.091379 -0.321334 -0.143867 
1.212281 -0.341100 0.478243 0.550260 0.013170 0.040713 -0.281653 -0.298675 -0.190818 -0.010919 -0.138022 -0.224888 
2.434987 -0.272321 0.421752 -0.246479 -0.252284 -0.116452 0.021465 0.095165 -0.313770 -0.274895 0.070625 -0.014164 
2.789946 0.275692 0.382258 0.172992 -0.403425 -0.450700 0.051125 -0.044805 -0.045871 0.000623 -0.023074 -0.084608 
2.640114 1.161852 0.437075 -0.097340 -0.544186 -0.403432 0.022374 0.012424 -0.122059 0.123041 0.035154 -0.096017 
2.976253 1.308087 0.419439 -0.189552 -0.401730 -0.227049 0.076106 0.096573 -0.057884 0.102290 -0.023594 -0.074370 
2.531891 1.197173 0.446170 -0.194364 -0.301960 -0.107952 0.079743 0.006698 0.092291 0.028067 -0.058770 -0.056276 
1.487353 0.659400 0.535761 0.181286 0.118165 -0.049313 0.270651 0.217450 0.068067 0.081467 0.195223 0.119373 
1.164024 0.531723 0.581857 0.322517 0.211968 0.222623 0.236488 0.145947 0.200292 0.217224 0.213770 0.126779 
1.041340 0.498723 0.454646 0.354002 0.205297 0.314391 0.284243 0.190547 0.242952 0.127661 0.277223 0.122460 
1.021221 0.521176 0.453386 0.281016 0.272153 0.321793 0.290385 0.223786 0.265082 0.180260 0.147030 0.127131 
1.093381 0.534274 0.445354 0.378748 0.253262 0.199779 0.273585 0.277164 0.195667 0.153630 0.242783 0.129593 
1.028747 0.651671 0.395960 0.331391 0.290329 0.267795 0.217212 0.235265 0.254155 0.183568 0.204531 0.122740 
1.120740 0.616191 0.452433 0.361966 0.302894 0.269510 0.242535 0.225585 0.219234 0.208887 0.201210 0.136760 
1.124883 0.620285 0.454688 0.365823 0.307252 0.268385 0.238976 0.225045 0.220284 0.207994 0.201637 0.137593 
1.105267 0.609831 0.442126 0.351804 0.303235 0.269102 0.243521 0.228042 0.221036 0.216076 0.213540 0.136502 
1.116436 0.608521 0.455681 0.377972 0.314874 0.263042 0.254012 0.223019 0.201293 0.211811 0.199342 0.136408 
1.028802 0.735823 0.374264 0.452490 0.325551 0.278241 0.256901 0.177713 0.201709 0.210198 0.172324 0.133214 
0.993604 0.677212 0.328858 0.423106 0.252423 0.340357 0.240916 0.193785 0.166433 0.275305 0.152885 0.138331 
0.989909 0.277342 0.728186 0.896925 0.036252 0.149740 0.079022 -0.174840 0.052381 0.108578 -0.107429 -0.159124 
0.934041 0.255946 0.815315 0.785696 0.102536 -0.056797 -0.003782 -0.187754 0.001385 0.070225 -0.214790 -0.186198 
0.873126 0.198457 0.864780 0.814479 0.020267 -0.034834 -0.105282 -0.185180 -0.034994 0.029794 -0.266048 -0.185440 
1.272432 0.119755 0.607135 0.783630 0.159343 0.059891 0.058004 -0.364858 -0.057997 0.073256 -0.041978 -0.257378 
2.525880 -0.047304 0.277253 0.133954 -0.228779 0.172319 0.136028 0.017152 -0.210174 -0.205068 -0.020928 0.117573 
2.798072 0.192817 0.626231 -0.021271 -0.160791 -0.348132 0.202299 0.115337 -0.193842 0.043269 -0.002913 -0.073353 
3.285959 0.355010 0.446032 0.196683 -0.617951 -0.159394 0.197344 0.074363 -0.059866 0.117126 0.049312 -0.109718 
2.924721 0.776818 0.372916 0.017338 -0.440405 -0.139343 0.368755 0.200213 -0.121794 0.104082 0.121777 -0.087351 
2.234800 1.093043 0.280676 -0.142497 -0.177758 -0.007515 0.127952 0.136843 0.094731 0.027394 -0.021685 -0.016740 
1.098405 0.593059 0.423476 0.337738 0.292520 0.268547 0.251045 0.238857 0.228607 0.217478 0.216750 0.133898 
1.086660 0.590788 0.432916 0.339945 0.297409 0.274884 0.243299 0.230774 0.229345 0.217474 0.221043 0.133872 
1.083025 0.586870 0.422298 0.342398 0.295178 0.270144 0.248320 0.233720 0.226214 0.224489 0.221054 0.132921 
1.078589 0.586644 0.422286 0.344836 0.295847 0.268603 0.251732 0.234748 0.229214 0.221679 0.219117 0.132863 
1.076790 0.583764 0.419431 0.342897 0.298157 0.270589 0.251664 0.235956 0.230299 0.222961 0.218033 0.132634 
1.073052 0.581999 0.423817 0.343979 0.298531 0.267565 0.251996 0.241381 0.225458 0.220884 0.220160 0.132485 
1.073219 0.579854 0.423800 0.345332 0.299342 0.266773 0.253514 0.238207 0.227005 0.221716 0.219101 0.132422 
1.075870 0.582288 0.423456 0.342492 0.296683 0.269474 0.251949 0.236891 0.227840 0.221106 0.221474 0.132532 
1.023619 0.610767 0.400713 0.352994 0.300877 0.254093 0.282060 0.203970 0.261428 0.203776 0.223914 0.128333 
0.983971 0.701802 0.231224 0.401343 0.300882 0.310734 0.220867 0.201737 0.239772 0.228905 0.213658 0.119232 
0.962218 0.579732 0.224941 0.467189 0.341594 0.353618 0.198945 0.178850 0.250859 0.233004 0.131860 0.112099 
0.926806 0.243585 0.804806 0.783368 0.004265 0.166189 0.059192 -0.144601 0.100094 -0.009024 -0.072961 -0.059660 
0.808225 0.125524 0.952562 0.780709 0.024374 -0.220449 0.134743 -0.214505 0.062352 -0.100803 -0.179526 -0.057455 
0.743880 0.091705 0.627214 0.798757 0.045885 -0.101566 -0.072634 -0.199593 -0.031277 -0.011892 -0.250687 -0.149610 
1.096078 -0.200966 0.558058 0.611120 0.359257 0.049249 -0.197602 -0.221914 -0.110622 0.044662 -0.062317 -0.168756 
2.259556 -0.306157 0.424919 0.180477 -0.130727 0.123915 0.059148 0.035162 -0.197591 -0.318029 0.009860 0.187418 
2.707639 0.084197 0.621628 -0.106429 -0.109993 -0.262994 0.183956 0.149652 -0.265429 0.053563 0.036254 -0.150306 
2.988650 0.403078 0.317957 0.302098 -0.449881 -0.294376 0.156934 0.004421 -0.003267 0.118041 0.068928 -0.107347 
3.104166 0.675538 0.412731 0.130937 -0.473411 -0.122433 0.352500 0.104228 -0.092131 0.135528 0.139206 -0.091807 
2.350395 0.947397 0.144051 -0.130800 -0.130233 0.011762 0.120720 0.048639 -0.012759 0.054090 -0.062672 -0.043061 
1.137768 0.603374 0.401753 0.299020 0.261346 0.254225 0.266369 0.262906 0.252103 0.228710 0.197574 0.130313 
1.076889 0.578630 0.424941 0.351183 0.294688 0.266806 0.250146 0.236421 0.231584 0.216222 0.222334 0.132610 
1.073144 0.583462 0.421261 0.345505 0.298449 0.266213 0.251890 0.237220 0.229950 0.220667 0.220770 0.132452 
1.074032 0.584514 0.420663 0.344114 0.297090 0.269952 0.251851 0.235060 0.231604 0.219890 0.219919 0.132463 
1.073671 0.582713 0.425030 0.343884 0.297489 0.267896 0.250804 0.238252 0.226318 0.224043 0.219069 0.132509 
1.070979 0.582621 0.419532 0.341611 0.301639 0.264670 0.257159 0.235717 0.231219 0.222573 0.216831 0.132181 
1.078513 0.576833 0.423133 0.342341 0.296778 0.265943 0.249299 0.240902 0.231240 0.221173 0.219607 0.132234 
1.093121 0.590688 0.428105 0.340797 0.292707 0.265450 0.241855 0.232570 0.228227 0.222606 0.224855 0.133663 
1.080678 0.579049 0.422333 0.339398 0.300941 0.269422 0.245322 0.235794 0.226419 0.229707 0.218795 0.132341 
0.872510 0.713741 0.397753 0.268667 0.454240 0.086639 0.413882 0.130311 0.268496 0.255944 0.154218 0.180532 
0.823494 0.814116 0.203665 0.500595 0.193563 0.349423 0.195229 0.262595 0.216242 0.244499 0.201456 0.130079 
0.992594 0.590969 0.261291 0.401192 0.363323 0.288470 0.275303 0.191864 0.239355 0.219010 0.202437 0.121454 
1.226004 0.377985 0.653873 0.544620 0.265198 0.385720 0.295711 -0.096276 0.108669 0.253618 0.054766 0.020519 
1.121884 0.001927 1.006108 0.824096 -0.060960 0.056485 -0.027547 -0.048714 0.046815 -0.016373 -0.208207 -0.019593 
0.739243 0.021837 0.852355 0.868872 -0.128042 0.007096 -0.082505 -0.080073 -0.045458 -0.037489 -0.247394 -0.028855 
1.057784 0.029322 0.745572 0.813650 -0.082773 0.110537 -0.157237 -0.186224 -0.021060 -0.015761 -0.256802 -0.077671 
1.572696 -0.047154 0.869079 0.450472 0.248905 0.246721 -0.013953 -0.075516 -0.066520 0.122943 -0.017434 -0.190339 
2.671846 -0.351587 0.809328 -0.117715 -0.076072 -0.038290 0.155783 0.183996 -0.359766 -0.195105 0.031763 -0.027191 
2.831217 0.194232 0.550005 0.250590 -0.577803 -0.162031 0.225416 0.052899 -0.035199 0.106209 0.008703 -0.123885 
2.894847 0.646600 0.321850 0.065161 -0.489477 -0.198350 0.254829 0.060345 -0.092775 0.094903 0.081875 -0.114935 
2.447426 0.904344 0.609805 0.203775 -0.319908 -0.114642 0.342200 0.169615 -0.088111 0.177331 0.172604 -0.044990 
1.865375 0.995649 0.415959 0.047865 -0.080976 -0.014953 0.123541 0.194745 0.151124 0.045953 0.059886 0.004275 
1.092782 0.586465 0.418388 0.333414 0.286483 0.263478 0.246966 0.242039 0.233218 0.227074 0.220977 0.132654 
1.089035 0.586327 0.421672 0.334452 0.283787 0.266522 0.242629 0.233968 0.238158 0.229956 0.222015 0.132568 
1.078735 0.580171 0.421457 0.341449 0.295821 0.264340 0.247852 0.237535 0.234682 0.227024 0.217254 0.132248 
1.077818 0.582485 0.421604 0.341626 0.297070 0.270239 0.249249 0.235394 0.231082 0.222566 0.220860 0.132574 
1.076823 0.582457 0.423360 0.342666 0.296670 0.268817 0.250373 0.237908 0.229265 0.223487 0.219135 0.132662 
1.073746 0.579382 0.421581 0.342673 0.297608 0.271638 0.252383 0.237881 0.229388 0.222137 0.218850 0.132358 
1.067038 0.579085 0.416885 0.332446 0.294633 0.266201 0.250348 0.234208 0.222277 0.218586 0.238555 0.129764 
1.056382 0.584308 0.421362 0.329044 0.297213 0.266349 0.249968 0.235741 0.220806 0.228327 0.230751 0.129688 
1.076603 0.562702 0.424510 0.339142 0.295028 0.255261 0.243351 0.242555 0.228254 0.228562 0.227636 0.130156 
1.064621 0.575270 0.411101 0.348954 0.281357 0.256111 0.235422 0.233775 0.244725 0.229302 0.230482 0.128951 
0.818415 0.773778 0.265035 0.415288 0.255156 0.309972 0.225348 0.211481 0.240479 0.217641 0.253670 0.104686 
0.985176 0.635921 0.143288 0.400519 0.397613 0.301211 0.280028 0.160521 0.204282 0.144987 0.315662 0.110508 
0.986295 0.447530 0.556051 0.569363 0.351842 0.289462 0.312263 -0.060125 0.167726 0.196400 0.177041 0.048667 
1.047088 0.060020 0.893941 0.649394 0.005255 0.021443 0.052322 -0.158669 0.031928 0.002220 -0.166210 -0.090826 
0.519277 0.076040 0.801697 0.831631 -0.200944 -0.152170 0.007775 -0.188644 -0.012493 -0.186014 -0.170365 -0.060027 
0.530923 -0.026460 0.712298 0.763440 -0.109330 -0.100882 -0.039909 -0.221780 -0.086571 -0.057391 -0.288302 -0.107430 
0.860272 0.065137 0.566356 0.689962 0.183290 -0.208144 -0.057480 -0.256607 0.064641 -0.106010 -0.261661 -0.103310 
1.868166 -0.155721 0.470779 -0.081692 -0.037676 0.045866 0.104672 -0.071835 -0.291866 -0.090738 0.021580 -0.020058 
2.348432 0.309146 0.249446 0.158139 -0.178880 -0.430497 0.310982 -0.174875 -0.070112 -0.126636 -0.084004 -0.024946 
2.669722 0.402428 0.261425 0.172221 -0.376277 -0.326245 0.323000 0.010407 -0.017062 -0.002223 0.039017 -0.096281 
3.228684 0.171522 0.258916 0.222340 -0.556182 -0.122842 0.344733 0.258832 -0.065945 0.039487 0.122407 0.014804 
2.279377 0.862305 0.443660 0.226833 0.072712 0.033563 0.348676 0.256846 -0.160016 -0.002215 0.099931 0.114746 
1.451707 0.730785 0.339958 0.162473 0.138960 0.220294 0.311187 0.273540 0.213396 0.157367 0.177163 0.108179 
1.104221 0.584682 0.446094 0.340384 0.274762 0.268212 0.265675 0.224057 0.220872 0.211275 0.222921 0.133358 
